downloaded,data_id,item_kind,category,item_id,item_definition,english_gloss,uni_lemma,child_id,age,value
2023-03-30,66594,word,clothing,item_87,ZIPPER,zipper,zipper,58252,28,produces
2023-03-30,66594,word,time_words,item_88,AFTER,after,after,58252,28,understands
2023-03-30,66594,word,time_words,item_89,BEFORE,before,before,58252,28,understands
2023-03-30,66594,word,time_words,item_90,DAY,day,day,58252,28,understands
2023-03-30,66594,word,time_words,item_91,LATER,later,later,58252,28,produces
2023-03-30,66594,word,time_words,item_92,MORNING,morning,morning,58252,28,produces
2023-03-30,66594,word,time_words,item_93,NIGHT,night,night,58252,28,produces
2023-03-30,66594,word,time_words,item_94,NOT-YET,not-yet,NA,58252,28,produces
2023-03-30,66594,word,time_words,item_95,NOW,now,now,58252,28,produces
2023-03-30,66594,word,time_words,item_96,SOON,soon,soon,58252,28,produces
2023-03-30,66594,word,time_words,item_97,TIME,time,time,58252,28,understands
2023-03-30,66594,word,time_words,item_98,TODAY,today,today,58252,28,produces
2023-03-30,66594,word,time_words,item_99,TOMORROW,tomorrow,tomorrow,58252,28,produces
2023-03-30,66594,word,time_words,item_100,TONIGHT,tonight,tonight,58252,28,produces
2023-03-30,66594,word,time_words,item_101,YESTERDAY,yesterday,yesterday,58252,28,produces
2023-03-30,66594,word,action_words,item_102,AWAY,away,away,58252,28,produces
2023-03-30,66594,word,action_words,item_103,BITE,bite,bite,58252,28,produces
2023-03-30,66594,word,action_words,item_104,BLOW,blow,blow,58252,28,produces
2023-03-30,66594,word,action_words,item_105,BREAK,break,break,58252,28,produces
2023-03-30,66594,word,action_words,item_106,BRING/CARRY,bring/carry,bring,58252,28,produces
2023-03-30,66594,word,action_words,item_107,BUILD,build,build,58252,28,understands
2023-03-30,66594,word,action_words,item_108,BUY,buy,buy,58252,28,produces
2023-03-30,66594,word,action_words,item_109,CATCH,catch,catch,58252,28,produces
2023-03-30,66594,word,action_words,item_110,CHASE,chase,chase,58252,28,understands
2023-03-30,66594,word,action_words,item_111,CHAT,chat,talk,58252,28,understands
2023-03-30,66594,word,action_words,item_112,CLAP,clap,clap,58252,28,produces
2023-03-30,66594,word,action_words,item_113,CLEAN,clean,clean (action),58252,28,produces
2023-03-30,66594,word,action_words,item_114,CLIMB,climb,climb,58252,28,produces
2023-03-30,66594,word,action_words,item_115,CLOSE,close,close,58252,28,understands
2023-03-30,66594,word,action_words,item_116,COOK,cook,cook,58252,28,produces
2023-03-30,66594,word,action_words,item_117,CRY,cry,cry,58252,28,produces
2023-03-30,66594,word,action_words,item_118,CUT,cut,cut,58252,28,produces
2023-03-30,66594,word,action_words,item_119,DANCE,dance,dance,58252,28,produces
2023-03-30,66594,word,action_words,item_120,DRAW,draw,draw,58252,28,produces
2023-03-30,66594,word,action_words,item_121,DRINK,drink,drink (action),58252,28,produces
2023-03-30,66594,word,action_words,item_122,DROP,drop,drop,58252,28,produces
2023-03-30,66594,word,action_words,item_123,EAT,eat,eat,58252,28,produces
2023-03-30,66594,word,action_words,item_124,ENTER,enter,enter,58252,28,understands
2023-03-30,66594,word,action_words,item_125,FALL,fall,fall,58252,28,produces
2023-03-30,66594,word,action_words,item_126,FEED,feed,feed,58252,28,produces
2023-03-30,66594,word,action_words,item_127,FIND,find,find,58252,28,produces
2023-03-30,66594,word,action_words,item_128,FINISH,finish,finish,58252,28,produces
2023-03-30,66594,word,action_words,item_129,FIX,fix,fix,58252,28,produces
2023-03-30,66594,word,action_words,item_130,GET/TAKE,get/take,take,58252,28,produces
2023-03-30,66594,word,action_words,item_131,GET-A-SHOT,get-a-shot,NA,58252,28,understands
2023-03-30,66594,word,action_words,item_132,GIVE,give,give,58252,28,produces
2023-03-30,66594,word,action_words,item_133,GO,go,go,58252,28,produces
2023-03-30,66594,word,action_words,item_134,HAVE,have,have,58252,28,produces
2023-03-30,66594,word,action_words,item_135,HEAR,hear,hear,58252,28,produces
2023-03-30,66594,word,action_words,item_136,HELP,help,help,58252,28,produces
2023-03-30,66594,word,action_words,item_137,HIDE,hide,hide,58252,28,produces
2023-03-30,66594,word,action_words,item_138,HIT,hit,hit,58252,28,produces
2023-03-30,66594,word,action_words,item_139,HOLD,hold,hold,58252,28,produces
2023-03-30,66594,word,action_words,item_140,HUG,hug,hug,58252,28,produces
2023-03-30,66594,word,action_words,item_141,HURRY,hurry,hurry,58252,28,understands
2023-03-30,66594,word,action_words,item_142,JUMP,jump,jump,58252,28,produces
2023-03-30,66594,word,action_words,item_143,KICK,kick,kick,58252,28,understands
2023-03-30,66594,word,action_words,item_144,KISS,kiss,kiss,58252,28,produces
2023-03-30,66594,word,action_words,item_145,KNOCK,knock,knock,58252,28,produces
2023-03-30,66594,word,action_words,item_146,LEARN,learn,learn,58252,28,understands
2023-03-30,66594,word,action_words,item_147,LICK,lick,lick,58252,28,understands
2023-03-30,66594,word,action_words,item_148,LIKE,like,like,58252,28,produces
2023-03-30,66594,word,action_words,item_149,LOOK,look,look,58252,28,produces
2023-03-30,66594,word,action_words,item_150,LOVE,love,love,58252,28,produces
2023-03-30,66594,word,action_words,item_151,MAKE,make,make,58252,28,produces
2023-03-30,66594,word,action_words,item_152,NEED,need,need,58252,28,understands
2023-03-30,66594,word,action_words,item_153,OPEN,open,open (action),58252,28,produces
2023-03-30,66594,word,action_words,item_154,PAINT,paint,paint (action),58252,28,produces
2023-03-30,66594,word,action_words,item_155,PICK/CHOOSE,pick/choose,pick,58252,28,understands
2023-03-30,66594,word,action_words,item_156,PLAY,play,play,58252,28,produces
2023-03-30,66594,word,action_words,item_157,POUR,pour,pour,58252,28,produces
2023-03-30,66594,word,action_words,item_158,PULL,pull,pull,58252,28,produces
2023-03-30,66594,word,action_words,item_159,PUSH,push,push,58252,28,produces
2023-03-30,66594,word,action_words,item_160,PUT,put,put,58252,28,produces
2023-03-30,66594,word,action_words,item_161,READ,read,read,58252,28,produces
2023-03-30,66594,word,action_words,item_162,RIDE-IN,ride-in,ride,58252,28,produces
2023-03-30,66594,word,action_words,item_163,RUN,run,run,58252,28,produces
2023-03-30,66594,word,action_words,item_164,SAY,say,say,58252,28,understands
2023-03-30,66594,word,action_words,item_165,SEARCH-FOR,search-for,look,58252,28,understands
2023-03-30,66594,word,action_words,item_166,SEE,see,see,58252,28,produces
2023-03-30,66594,word,action_words,item_167,SHAKE,shake,shake,58252,28,understands
2023-03-30,66594,word,action_words,item_168,SHARE,share,share,58252,28,produces
2023-03-30,66594,word,action_words,item_169,SHOW,show,show,58252,28,produces
2023-03-30,66594,word,action_words,item_170,SIGN,sign,sign (action),58252,28,produces
2023-03-30,66594,word,action_words,item_171,SIT,sit,sit,58252,28,produces
2023-03-30,66594,word,action_words,item_172,SKATE,skate,skate (action),58252,28,understands
2023-03-30,66594,word,action_words,item_173,SLEEP,sleep,sleep,58252,28,produces
2023-03-30,66594,word,action_words,item_174,SLIDE,slide,slide (action),58252,28,produces
2023-03-30,66594,word,action_words,item_175,SMILE,smile,smile,58252,28,produces
2023-03-30,66594,word,action_words,item_176,SPILL,spill,spill,58252,28,produces
2023-03-30,66594,word,action_words,item_177,STAND,stand,stand,58252,28,understands
2023-03-30,66594,word,action_words,item_178,STAY,stay,stay,58252,28,produces
2023-03-30,66594,word,action_words,item_179,STOP,stop,stop,58252,28,produces
2023-03-30,66594,word,action_words,item_180,SWIM,swim,swim,58252,28,produces
2023-03-30,66594,word,action_words,item_181,SWING,swing,swing (action),58252,28,produces
2023-03-30,66594,word,action_words,item_182,TAKE-PILL,take-pill,NA,58252,28,understands
2023-03-30,66594,word,action_words,item_183,TALK,talk,talk,58252,28,understands
2023-03-30,66594,word,action_words,item_184,TASTE,taste,taste,58252,28,produces
2023-03-30,66594,word,action_words,item_185,TEACH,teach,teach,58252,28,understands
2023-03-30,66594,word,action_words,item_186,TEAR/RIP,tear/rip,tear,58252,28,understands
2023-03-30,66594,word,action_words,item_187,TELL,tell,tell,58252,28,produces
2023-03-30,66594,word,action_words,item_188,THINK,think,think,58252,28,understands
2023-03-30,66594,word,action_words,item_189,THROW,throw,throw,58252,28,produces
2023-03-30,66594,word,action_words,item_190,TOUCH,touch,touch,58252,28,produces
2023-03-30,66594,word,action_words,item_191,WAIT,wait,wait,58252,28,produces
2023-03-30,66594,word,action_words,item_192,WALK,walk,walk,58252,28,produces
2023-03-30,66594,word,action_words,item_193,WASH,wash,wash,58252,28,produces
2023-03-30,66594,word,action_words,item_194,WATCH,watch,watch (action),58252,28,produces
2023-03-30,66594,word,action_words,item_195,WORK,work,work (action),58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_196,BASEMENT,basement,basement,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_197,BATHROOM/TOILET,bathroom/toilet,bathroom,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_198,BATHTUB,bathtub,bathtub,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_199,BED,bed,bed,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_200,BEDROOM,bedroom,bedroom,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_201,CLOSET,closet,closet,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_202,DOOR,door,door,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_203,DRAWER,drawer,drawer,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_204,DRYER,dryer,dryer,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_205,GARAGE,garage,garage,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_206,KITCHEN,kitchen,kitchen,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_207,LIVING ROOM,living room,living room,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_208,MIRROR,mirror,mirror,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_209,REFRIGERATOR,refrigerator,refrigerator,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_210,ROCKING CHAIR,rocking chair,rocking chair,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_211,ROOM,room,room,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_212,SHOWER,shower,shower,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_213,STAIRS,stairs,stairs,58252,28,understands
2023-03-30,66594,word,furniture_rooms,item_214,TABLE,table,table,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_215,TV,tv,tv,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_216,WASH MACHINE,wash machine,washing machine,58252,28,produces
2023-03-30,66594,word,furniture_rooms,item_217,WINDOW,window,window,58252,28,produces
2023-03-30,66594,word,toys,item_218,BALL,ball,ball,58252,28,produces
2023-03-30,66594,word,toys,item_219,BALLOON,balloon,balloon,58252,28,produces
2023-03-30,66594,word,toys,item_220,BAT,bat,bat (object),58252,28,understands
2023-03-30,66594,word,toys,item_221,BOOK,book,book,58252,28,produces
2023-03-30,66594,word,toys,item_222,BUBBLES,bubbles,bubbles,58252,28,NA
2023-03-30,66594,word,toys,item_223,DOLL,doll,doll,58252,28,produces
2023-03-30,66594,word,toys,item_224,GAME,game,game,58252,28,produces
2023-03-30,66594,word,toys,item_225,PENCIL,pencil,pencil,58252,28,understands
2023-03-30,66594,word,toys,item_226,PRESENT/GIFT,present/gift,present,58252,28,produces
2023-03-30,66594,word,toys,item_227,PUZZLE,puzzle,puzzle,58252,28,understands
2023-03-30,66594,word,toys,item_228,ROBOT,robot,robot,58252,28,understands
2023-03-30,66594,word,toys,item_229,TOY,toy,toy (object),58252,28,produces
2023-03-30,66594,word,people,item_230,AUNT,aunt,aunt,58252,28,understands
2023-03-30,66594,word,people,item_231,BABY,baby,baby,58252,28,produces
2023-03-30,66594,word,people,item_232,BABYSITTER,babysitter,babysitter,58252,28,understands
2023-03-30,66594,word,people,item_233,BOY,boy,boy,58252,28,produces
2023-03-30,66594,word,people,item_234,BROTHER,brother,brother,58252,28,understands
2023-03-30,66594,word,people,item_235,CHILD/KID,child/kid,child,58252,28,understands
2023-03-30,66594,word,people,item_236,Child's Own Name,child's own name,child's own name,58252,28,produces
2023-03-30,66594,word,people,item_237,CLOWN,clown,clown,58252,28,produces
2023-03-30,66594,word,people,item_238,COWBOY,cowboy,cowboy,58252,28,understands
2023-03-30,66594,word,people,item_239,COUSIN,cousin,cousin,58252,28,understands
2023-03-30,66594,word,people,item_240,DADDY,daddy,daddy,58252,28,produces
2023-03-30,66594,word,people,item_241,DOCTOR,doctor,doctor,58252,28,produces
2023-03-30,66594,word,people,item_242,FIREMAN,fireman,fireman,58252,28,understands
2023-03-30,66594,word,people,item_243,FRIEND,friend,friend,58252,28,understands
2023-03-30,66594,word,people,item_244,GIRL,girl,girl,58252,28,produces
2023-03-30,66594,word,people,item_245,GRANDMA,grandma,grandma,58252,28,produces
2023-03-30,66594,word,people,item_246,GRANDPA,grandpa,grandpa,58252,28,produces
2023-03-30,66594,word,people,item_247,INDIAN,indian,NA,58252,28,understands
2023-03-30,66594,word,people,item_248,MAILMAN,mailman,mailman,58252,28,produces
2023-03-30,66594,word,people,item_249,MAN,man,man,58252,28,produces
2023-03-30,66594,word,people,item_250,MOMMY,mommy,mommy,58252,28,produces
2023-03-30,66594,word,people,item_251,MONSTER,monster,monster,58252,28,produces
2023-03-30,66594,word,people,item_252,NAME SIGNS,name signs,NA,58252,28,produces
2023-03-30,66594,word,people,item_253,NURSE,nurse,nurse,58252,28,understands
2023-03-30,66594,word,people,item_254,PEOPLE,people,people,58252,28,understands
2023-03-30,66594,word,people,item_255,POLICE,police,policeman,58252,28,understands
2023-03-30,66594,word,people,item_256,SANTA CLAUS,santa claus,santa claus,58252,28,produces
2023-03-30,66594,word,people,item_257,SISTER,sister,sister,58252,28,understands
2023-03-30,66594,word,people,item_258,TEACHER,teacher,teacher,58252,28,understands
2023-03-30,66594,word,people,item_259,UNCLE,uncle,uncle,58252,28,understands
2023-03-30,66594,word,people,item_260,WOMAN,woman,woman,58252,28,produces
2023-03-30,66594,word,food_drink,item_261,APPLE,apple,apple,58252,28,produces
2023-03-30,66594,word,food_drink,item_262,BAGEL,bagel,bagel,58252,28,understands
2023-03-30,66594,word,food_drink,item_263,BANANA,banana,banana,58252,28,produces
2023-03-30,66594,word,food_drink,item_264,BEANS,beans,beans,58252,28,produces
2023-03-30,66594,word,food_drink,item_265,BREAD,bread,bread,58252,28,produces
2023-03-30,66594,word,food_drink,item_266,BUTTER,butter,butter,58252,28,produces
2023-03-30,66594,word,food_drink,item_267,CAKE,cake,cake,58252,28,produces
2023-03-30,66594,word,food_drink,item_268,CANDY,candy,candy,58252,28,produces
2023-03-30,66594,word,food_drink,item_269,CARROT,carrot,carrots,58252,28,produces
2023-03-30,66594,word,food_drink,item_270,CEREAL,cereal,cereal,58252,28,produces
2023-03-30,66594,word,food_drink,item_271,CHEESE,cheese,cheese,58252,28,produces
2023-03-30,66594,word,food_drink,item_272,CHOCOLATE,chocolate,chocolate,58252,28,understands
2023-03-30,66594,word,food_drink,item_273,COFFEE,coffee,coffee,58252,28,produces
2023-03-30,66594,word,food_drink,item_274,COKE,coke,soda,58252,28,understands
2023-03-30,66594,word,food_drink,item_275,COOKIE,cookie,cookie,58252,28,produces
2023-03-30,66594,word,food_drink,item_276,CORN,corn,corn,58252,28,produces
2023-03-30,66594,word,food_drink,item_277,CRACKER,cracker,cracker,58252,28,produces
2023-03-30,66594,word,food_drink,item_278,CREAM CHEESE,cream cheese,cream cheese,58252,28,understands
2023-03-30,66594,word,food_drink,item_279,DONUT,donut,donut,58252,28,understands
2023-03-30,66594,word,food_drink,item_280,EGG,egg,egg,58252,28,produces
2023-03-30,66594,word,food_drink,item_281,FRENCH FRIES,french fries,french fries,58252,28,produces
2023-03-30,66594,word,food_drink,item_282,GRAPES,grapes,grapes,58252,28,produces
2023-03-30,66594,word,food_drink,item_283,GREEN BEANS,green beans,green beans,58252,28,produces
2023-03-30,66594,word,food_drink,item_284,GUM,gum,gum,58252,28,understands
2023-03-30,66594,word,food_drink,item_285,HAMBURGER,hamburger,hamburger,58252,28,produces
2023-03-30,66594,word,food_drink,item_286,HOT DOG,hot dog,hot dog,58252,28,produces
2023-03-30,66594,word,food_drink,item_287,ICE,ice,ice,58252,28,produces
2023-03-30,66594,word,food_drink,item_288,ICE CREAM,ice cream,ice cream,58252,28,produces
2023-03-30,66594,word,food_drink,item_289,JELLY,jelly,jelly,58252,28,understands
2023-03-30,66594,word,food_drink,item_290,JUICE,juice,juice,58252,28,produces
2023-03-30,66594,word,food_drink,item_291,LOLLIPOP,lollipop,lollipop,58252,28,understands
2023-03-30,66594,word,food_drink,item_292,MEAT,meat,meat,58252,28,produces
2023-03-30,66594,word,food_drink,item_293,MILK,milk,milk,58252,28,produces
2023-03-30,66594,word,food_drink,item_294,NUT,nut,nut,58252,28,produces
2023-03-30,66594,word,food_drink,item_295,ORANGE,orange,orange (food),58252,28,produces
2023-03-30,66594,word,food_drink,item_296,PANCAKE,pancake,pancake,58252,28,understands
2023-03-30,66594,word,food_drink,item_297,PEANUT BUTTER,peanut butter,peanut butter,58252,28,understands
2023-03-30,66594,word,food_drink,item_298,PIZZA,pizza,pizza,58252,28,produces
2023-03-30,66594,word,food_drink,item_299,POPSICLE,popsicle,popsicle,58252,28,produces
2023-03-30,66594,word,food_drink,item_300,POTATO,potato,potato,58252,28,produces
2023-03-30,66594,word,food_drink,item_301,POTATO CHIPS,potato chips,chips,58252,28,produces
